pivot_sample,confirmation_sample,elapsed_seconds,timestampUs,x,y,angle,incoming_pixels,outgoing_pixels,incoming_speed,outgoing_speed,rejected_by
564,565,11.817323,1789749916383342,134.39682006835938,131.48272705078125,6.367415384663463,8.809675936781417,10.300979237345363,546.5059514132394,779.7864676264468,"cooldown,angle"
565,566,11.830526,1789749916396552,128.13243103027344,139.6599884033203,6.889185094232967,10.300979237345363,11.376067911050837,779.7864676264468,608.0207328193927,"cooldown,angle"
576,577,12.018791,1789749916584820,65.39712524414062,145.81753540039062,1.0616046122038887,9.470741047208486,9.742932414685088,548.0752920838245,763.0145206895675,angle
577,578,12.031567,1789749916597589,58.544158935546875,138.89210510253906,1.0770818062704,9.742932414685088,10.800342328733997,763.0145206895675,581.2886075744885,angle
578,579,12.050148,1789749916616169,50.804466247558594,131.3592071533203,7.6979221724262,10.800342328733997,9.622971165272073,581.2886075744885,507.2998663752477,"outside_board,angle"
579,580,12.069116,1789749916635138,43.07160568237305,125.6316909790039,10.833215811607822,9.622971165272073,8.887283894848508,507.2998663752477,771.5325891873,"outside_board,angle"
580,581,12.080633,1789749916646657,35.06301498413086,121.77860260009766,11.135083070576334,8.887283894848508,8.31070368689021,771.5325891873,400.9215923049935,"outside_board,angle"
581,582,12.101399,1789749916667386,27.01913833618164,119.68962097167969,8.063270446775135,8.31070368689021,7.931212813640952,400.9215923049935,546.5278950965375,"outside_board,angle"
582,583,12.11587,1789749916681898,19.138826370239258,118.7925033569336,12.756118710114702,7.931212813640952,8.607832269221976,546.5278950965375,479.99956890771074,"outside_board,angle"
583,584,12.133822,1789749916699831,10.582342147827148,119.73130798339844,12.23691957061882,8.607832269221976,7.589472076478036,479.99956890771074,391.79557464653533,"outside_board,angle"
584,585,12.153198,1789749916719202,3.3849940299987793,122.13926696777344,19.937872487607635,7.589472076478036,6.298413548820359,391.79557464653533,434.07398682428385,"outside_board,angle"
708,709,14.217239,1789749918783270,38.098358154296875,33.82302474975586,3.9934073621926314,20.96215184684934,19.17005620472972,1116.849690811942,1388.5307985462637,"outside_board,angle"
709,710,14.231037,1789749918797076,56.39295196533203,39.55005645751953,4.316443654583319,19.17005620472972,18.465920113626616,1388.5307985462637,1113.7466896035355,"outside_board,angle"
710,711,14.247623,1789749918813656,73.55036926269531,46.377445220947266,3.5011176674948965,18.465920113626616,16.783672973620096,1113.7466896035355,899.44656878993,"outside_board,angle"
711,712,14.266282,1789749918832316,88.73668670654297,53.52359390258789,5.240935250337877,16.783672973620096,16.59665155737006,899.44656878993,973.696189930775,"outside_board,angle"
712,713,14.283325,1789749918849361,103.04551696777344,61.93229293823242,4.361679767855961,16.59665155737006,15.143810590035605,973.696189930775,1104.4202588999128,"outside_board,angle"
713,714,14.29704,1789749918863073,115.4804458618164,70.57564544677734,2.838077461087744,15.143810590035605,13.810669065553334,1104.4202588999128,772.3655872464254,angle
714,715,14.314931,1789749918880954,126.41650390625,79.00993347167969,5.789293131802609,13.810669065553334,12.462914684338864,772.3655872464254,656.8070979888729,angle
715,716,14.333906,1789749918899929,135.46725463867188,87.57778930664062,4.164324021081826,12.462914684338864,10.881765589959093,656.8070979888729,890.6339490881562,angle
716,717,14.346117,1789749918912147,142.80564880371094,95.61276245117188,37.88515831733078,10.881765589959093,5.590993248735466,890.6339490881562,296.4785899212783,
719,720,14.398522,1789749918964542,132.98524475097656,111.12345886230469,3.2127107875262717,7.796534015830648,8.761530123852799,435.80402547963376,475.6272799442375,"cooldown,angle"
720,721,14.416938,1789749918982963,126.49506378173828,117.00920104980469,5.120269476777505,8.761530123852799,9.665672948757827,475.6272799442375,728.9895881105534,"cooldown,angle"
721,722,14.430196,1789749918996222,119.94319152832031,124.11540985107422,6.854877639399486,9.665672948757827,10.6947502839221,728.9895881105534,609.978342777739,"cooldown,angle"
722,723,14.447724,1789749919013755,113.68404388427734,132.78724670410156,6.949064034999392,10.6947502839221,12.171567885488745,609.978342777739,625.658881746106,"cooldown,angle"
733,734,14.632856,1789749919198892,45.15275955200195,144.54861450195312,1.7384534279523038,10.149799776579403,10.362420095439381,516.2927807405973,626.7719164966662,"outside_board,angle"
734,735,14.649391,1789749919215425,38.538082122802734,136.57203674316406,1.6292932625849568,10.362420095439381,11.271061231560518,626.7719164966662,514.7308412823911,"outside_board,angle"
735,736,14.67135,1789749919237322,31.0996150970459,128.10409545898438,6.06333623117794,11.271061231560518,10.74984977859614,514.7308412823911,1192.3080943429613,"outside_board,angle"
736,737,14.680292,1789749919246338,23.191728591918945,120.82229614257812,6.857934693957267,10.74984977859614,10.024207519569428,1192.3080943429613,530.2971760868343,"outside_board,angle"
737,738,14.699195,1789749919265241,15.059593200683594,114.96114349365234,6.1340185650944585,10.024207519569428,8.632963818459736,530.2971760868343,568.4068882314812,"outside_board,angle"
738,739,14.714394,1789749919280429,7.556832790374756,110.69070434570312,8.21710027368265,8.632963818459736,7.492141324276841,568.4068882314812,422.87866592971955,"outside_board,angle"
787,788,15.53091,1789749920096946,14.569527626037598,48.26279830932617,5.9518046959222835,12.642473975941286,12.99046193119698,1075.40608846047,666.7930361973606,"outside_board,angle"
788,789,15.550387,1789749920116428,26.503509521484375,53.394287109375,4.296098057985079,12.99046193119698,12.446651761068916,666.7930361973606,818.91254431666,"outside_board,angle"
789,790,15.565603,1789749920131627,37.53746795654297,59.15370559692383,3.2254553346536223,12.446651761068916,11.715195848436423,818.91254431666,655.3222491713611,"outside_board,angle"
790,791,15.583465,1789749920149504,47.60152816772461,65.1504135131836,3.0924922127494807,11.715195848436423,12.582832176044375,655.3222491713611,828.3628818989055,"outside_board,angle"
791,792,15.598658,1789749920164694,58.0477294921875,72.16500854492188,3.494393669848504,12.582832176044375,11.27413000417657,828.3628818989055,600.1985734761803,angle
792,793,15.617443,1789749920183478,67.00697326660156,79.00883483886719,5.457864750557858,11.27413000417657,11.197621489963147,600.1985734761803,610.6239224540925,angle
793,794,15.635777,1789749920201816,75.21855163574219,86.62176513671875,25.699413153079398,11.197621489963147,5.723882248231908,610.6239224540925,548.2120724290688,angle
794,795,15.64622,1789749920212257,77.31330108642578,91.94857025146484,57.05464844299693,5.723882248231908,4.358160856479588,548.2120724290688,207.0581934853472,
797,798,15.699701,1789749920265733,62.96421432495117,102.93232727050781,5.807389972661674,7.624361244807885,8.767162458034399,488.3967231316306,470.2404236233854,"cooldown,angle"
798,799,15.718335,1789749920284377,56.036598205566406,108.30552673339844,6.132661994052697,8.767162458034399,9.722761103188532,470.2404236233854,592.6344692910235,"cooldown,angle"
799,800,15.734755,1789749920300783,49.034446716308594,115.05104064941406,7.6990606890047335,9.722761103188532,9.908495614882712,592.6344692910235,810.1795269732389,"cooldown,outside_board,angle"
800,801,15.746972,1789749920313013,42.883819580078125,122.81944274902344,7.76485843732236,9.908495614882712,10.887388412634408,810.1795269732389,562.0167464709069,"cooldown,outside_board,angle"
801,802,15.766348,1789749920332385,37.340782165527344,132.1901397705078,4.14756093626889,10.887388412634408,12.072859544555977,562.0167464709069,756.8241941170999,"cooldown,outside_board,angle"
868,869,16.885235,1789749921451290,66.11048126220703,62.01588439941406,1.4787577994147367,17.81006845877966,16.18692408772845,949.5664565354905,1257.627541584061,"outside_board,angle"
869,870,16.898115,1789749921464161,81.1224594116211,68.07038879394531,5.140430608039904,16.18692408772845,14.912253379339194,1257.627541584061,837.7670437831008,angle
870,871,16.915924,1789749921481961,94.39691925048828,74.86479949951172,3.957789295828882,14.912253379339194,13.636418947092245,837.7670437831008,697.8720034335847,angle
871,872,16.935457,1789749921501501,106.077880859375,81.90092468261719,3.117292998524269,13.636418947092245,12.263600969436144,697.8720034335847,1101.8509406501478,angle
872,873,16.946586,1789749921512631,116.22323608398438,88.79060363769531,5.849034014117027,12.263600969436144,12.168009770909366,1101.8509406501478,592.6363613339843,angle
873,874,16.967113,1789749921533163,125.54046630859375,96.6168212890625,7.695986771568258,12.168009770909366,9.235429184438589,592.6363613339843,612.7134070482709,angle
874,875,16.982191,1789749921548236,131.7530059814453,103.45037841796875,48.17706093447327,9.235429184438589,5.009552031588237,612.7134070482709,258.63761844123275,
877,878,17.03304,1789749921599090,122.06855773925781,117.54479217529297,1.0759490995164456,7.387858744914545,7.830667446141654,359.24428616166034,414.93574852382653,"cooldown,angle"
878,879,17.051909,1789749921617962,116.39435577392578,122.94134521484375,7.902640522789268,7.830667446141654,8.838503971554417,414.93574852382653,666.6041158122345,"cooldown,angle"
879,880,17.065176,1789749921631221,110.88815307617188,129.85516357421875,5.975024366610884,8.838503971554417,10.599004916639428,666.6041158122345,605.5190194606621,"cooldown,angle"
880,881,17.082678,1789749921648725,105.18411254882812,138.7884063720703,6.359667618784123,10.599004916639428,11.471849983269372,605.5190194606621,570.6536329537568,"cooldown,angle"
891,892,17.265324,1789749921831369,46.77438735961914,141.8458709716797,2.0032473031597835,9.127332063085515,8.96580111983659,613.1487345885741,527.9279938666072,"outside_board,angle"
892,893,17.282307,1789749921848352,41.026527404785156,134.96490478515625,2.79503527935811,8.96580111983659,9.260627852999447,527.9279938666072,460.4757522251229,"outside_board,angle"
893,894,17.302415,1789749921868463,34.75014877319336,128.15562438964844,4.2567813663938,9.260627852999447,9.101563309671025,460.4757522251229,865.8260378301965,"outside_board,angle"
894,895,17.312925,1789749921878975,28.101844787597656,121.93963623046875,9.463836381360363,9.101563309671025,8.42225303188788,865.8260378301965,429.59719621973375,"outside_board,angle"
895,896,17.332532,1789749921898580,21.08769989013672,117.27743530273438,8.135525558092679,8.42225303188788,7.659916778152685,429.59719621973375,387.66722901729264,"outside_board,angle"
896,897,17.352287,1789749921918339,14.172584533691406,113.982666015625,8.697523255988092,7.659916778152685,7.116576723566657,387.66722901729264,495.1695465882728,"outside_board,angle"
897,898,17.366678,1789749921932711,7.358970642089844,111.9283218383789,16.0692010289542,7.116576723566657,5.633473961722429,495.1695465882728,364.10767591277335,"outside_board,angle"
941,942,18.099406,1789749922665458,34.36256408691406,0.547393262386322,2.109690741169936,22.88240145231264,20.410202753735952,1202.185638978283,1043.5197481331331,"outside_board,angle"
942,943,18.118962,1789749922685017,54.77252960205078,0.44898533821105957,12.495740548501438,20.410202753735952,19.120527557703877,1043.5197481331331,1639.9800632733406,"outside_board,angle"
943,944,18.130634,1789749922696676,73.4598617553711,4.495983123779297,8.032317571140041,19.120527557703877,17.87481141296236,1639.9800632733406,922.5709116367669,"outside_board,angle"
944,945,18.15,1789749922716051,90.22966003417969,10.68328857421875,5.693690354630621,17.87481141296236,16.768636917444315,922.5709116367669,1193.497289497816,"outside_board,angle"
945,946,18.164058,1789749922730101,105.30819702148438,18.019834518432617,5.684691240378691,16.768636917444315,15.810659606340922,1193.497289497816,834.1155160295923,"outside_board,angle"
946,947,18.183013,1789749922749056,118.77019500732422,26.311491012573242,4.243638076366158,15.810659606340922,14.45733183272451,834.1155160295923,794.5771823426496,"outside_board,angle"
947,948,18.201195,1789749922767251,130.485107421875,34.78351974487305,4.094396819732972,14.45733183272451,13.853388439810553,794.5771823426496,1179.1121320802242,"outside_board,angle"
948,949,18.212946,1789749922779000,141.10235595703125,43.68241882324219,6.798606125760951,13.853388439810553,14.43557829457376,1179.1121320802242,725.0780197184067,"outside_board,angle"
949,950,18.232856,1789749922798909,150.9902801513672,54.19977951049805,3.366699356174469,14.43557829457376,13.677075218936098,725.0780197184067,707.5935236657923,"outside_board,angle"
950,951,18.252183,1789749922818238,159.75729370117188,64.6974868774414,2.9895133320625025,13.677075218936098,13.097924904177397,707.5935236657923,1081.757920728229,angle
951,952,18.264302,1789749922830346,167.61734008789062,75.17485809326172,3.8577882745856598,13.097924904177397,12.71334211556458,1081.757920728229,661.8774529136078,angle
952,953,18.283504,1789749922849554,174.5450897216797,85.83484649658203,20.335400732752703,12.71334211556458,8.180972974232313,661.8774529136078,604.8778539173614,angle
953,954,18.297029,1789749922863079,176.3413848876953,93.81617736816406,38.19030579385804,8.180972974232313,6.400048884568538,604.8778539173614,348.2261757749898,
956,957,18.345705,1789749922911761,162.88182067871094,111.25650024414062,5.139826533604354,8.42516041756489,10.078346446518992,774.0867711838376,501.4601675051743,"cooldown,angle"
957,958,18.365804,1789749922931859,156.65296936035156,119.17953491210938,5.86188176733251,10.078346446518992,10.994788234481414,501.4601675051743,556.134963807861,"cooldown,angle"
958,959,18.385573,1789749922951629,150.77601623535156,128.47183227539062,6.3558874752728265,10.994788234481414,11.78185415277168,556.134963807861,980.5954351037605,"cooldown,angle"
